case_id,Resource,AMOUNT_REQ,proctime,time,elapsed,activity_name,label,event_nr,last,remtime
178179,11179,2000,336,2011-10-19 11:57:58,0,W_Fixing_incoming_lead,true,1,false,3183453
178179,11179,2000,523,2011-10-19 12:07:07,549,W_Filling_in application,true,2,false,3182904
178179,11189,2000,285,2011-10-25 17:56:56,539938.000000001,W_Calling_after_offers,true,3,false,2643515
178182,0,3000,162,2011-10-19 12:28:23,0,W_Filling_in application,false,1,false,22272
178185,0,25000,423,2011-10-19 13:43:40,0,W_Fixing_incoming_lead,false,1,false,681671
178185,0,25000,525,2011-10-19 14:13:14,1774,W_Filling_in application,false,2,false,679897
178185,0,25000,942,2011-10-19 14:55:01,4281,W_Calling_after_offers,false,3,false,677390
178191,0,15000,895,2011-10-19 14:08:47,0,W_Fixing_incoming_lead,false,1,false,8871
178191,0,15000,329,2011-10-19 16:00:07,6680,W_Filling_in application,false,2,false,2191
178194,11169,20000,431,2011-10-19 12:19:18,0,W_Filling_in application,true,1,false,3030606
178194,11189,20000,349,2011-10-25 18:04:42,539124.000000001,W_Calling_after_offers,true,2,false,2491482
178194,10972,20000,1833,2011-11-22 13:57:40,2947102,W_Assessing_application,true,3,false,87104
178194,11189,20000,156,2011-11-22 14:36:15,2949417,W_Calling _missing_information,true,4,false,84789
178203,11189,11500,993,2011-10-19 12:54:20,0,W_Filling_in application,true,1,false,1398360
178203,11189,11500,78,2011-10-19 13:18:19,1439,W_Calling_after_offers,true,2,false,1396921
178203,10138,11500,10,2011-11-04 15:04:47,1393827,W_Assessing_application,true,3,false,8133
178209,0,25000,679,2011-10-19 13:07:23,0,W_Filling_in application,false,1,false,775138
178209,0,25000,536,2011-10-19 13:25:45,1102,W_Calling_after_offers,false,2,false,774036
178209,10972,25000,8,2011-10-28 11:18:09,771045.999999998,W_Assessing_application,false,3,false,4092
178212,0,3000,124,2011-10-19 13:41:56,0,W_Filling_in application,true,1,false,2658798
178215,0,8000,183,2011-10-19 13:50:13,0,W_Fixing_incoming_lead,true,1,false,2852065
178215,0,8000,321,2011-10-19 15:12:58,4965,W_Filling_in application,true,2,false,2847100
178215,10863,8000,149,2011-11-16 11:16:40,2413587,W_Calling_after_offers,true,3,false,442078
178215,10609,8000,71,2011-11-18 13:57:03,2596010,W_Assessing_application,true,4,false,259655
178215,10931,8000,311,2011-11-21 08:37:31,2836038,W_Calling _missing_information,true,5,false,19627
178224,0,14000,872,2011-10-19 13:56:42,0,W_Filling_in application,false,1,false,1015519
178224,0,14000,367,2011-10-19 14:03:40,418,W_Calling_after_offers,false,2,false,1015101
178230,0,38000,197,2011-10-19 14:36:32,0,W_Fixing_incoming_lead,false,1,false,1115056
178230,10939,38000,1072,2011-10-19 17:04:07,8855,W_Filling_in application,false,2,false,1106201
178230,10939,38000,204,2011-10-19 17:08:36,9124,W_Calling_after_offers,false,3,false,1105932
178233,0,5000,558,2011-10-19 14:56:35,0,W_Fixing_incoming_lead,false,1,false,159074
178233,10939,5000,199,2011-10-19 18:11:36,11701,W_Filling_in application,false,2,false,147373
178239,0,5000,2375,2011-10-19 15:53:50,0,W_Fixing_incoming_lead,true,1,false,2650891
178239,10939,5000,61,2011-10-19 18:40:30,10000,W_Filling_in application,true,2,false,2640891
178242,11180,25000,277,2011-10-19 13:52:06,0,W_Fixing_incoming_lead,false,1,false,781745
178242,11180,25000,262,2011-10-19 14:01:07,541,W_Filling_in application,false,2,false,781204
178242,11180,25000,259,2011-10-19 14:05:40,814,W_Calling_after_offers,false,3,false,780931
178242,10972,25000,179,2011-10-28 14:48:09,780963.000000001,W_Assessing_application,false,4,false,782
178245,0,10000,755,2011-10-19 14:08:47,0,W_Filling_in application,true,1,false,1651507
178245,11049,10000,91,2011-10-25 10:34:26,505539,W_Calling_after_offers,true,2,false,1145968
178245,0,10000,7,2011-10-27 08:27:30,670722.999999998,W_Assessing_application,true,3,false,980784
178245,10913,10000,238,2011-10-28 18:27:53,793145.999999999,W_Calling _missing_information,true,4,false,858361
178248,0,30000,61,2011-10-19 14:45:30,0,W_Fixing_incoming_lead,false,1,false,98
178254,0,9000,148,2011-10-19 15:16:36,0,W_Filling_in application,false,1,false,1102607
178254,11189,9000,172,2011-10-25 18:12:09,528932.999999999,W_Calling_after_offers,false,2,false,573674
178254,10609,9000,1039,2011-10-31 10:41:59,1023923,W_Assessing_application,false,3,false,82284
178254,0,9000,80,2011-10-31 14:38:12,1038096,W_Calling _missing_information,false,4,false,68111
178254,11049,9000,36,2011-11-01 08:38:15,1102899,W_Assessing_application,false,5,false,3308
178257,11180,25000,772,2011-10-19 14:33:30,0,W_Filling_in application,false,1,false,779500
178257,11049,25000,22,2011-10-25 10:36:52,504202,W_Calling_after_offers,false,2,false,275298
178260,0,8000,829,2011-10-19 15:51:42,0,W_Filling_in application,false,1,false,530394
178260,0,8000,124,2011-10-19 15:54:15,153,W_Calling_after_offers,false,2,false,530241
178263,11169,20000,465,2011-10-19 14:42:56,0,W_Filling_in application,false,1,false,762921
178263,11049,20000,22,2011-10-24 09:27:51,413095,W_Calling_after_offers,false,2,false,349826
178266,0,50000,250,2011-10-19 15:14:12,0,W_Fixing_incoming_lead,false,1,false,679407
178266,10939,50000,991,2011-10-19 18:28:46,11674,W_Filling_in application,false,2,false,667733
178269,11189,10000,73,2011-10-19 14:45:29,0,W_Fixing_incoming_lead,true,1,false,2655003
178269,11189,10000,825,2011-10-19 14:59:39,850,W_Filling_in application,true,2,false,2654153
178269,11189,10000,177,2011-10-19 15:02:51,1042,W_Calling_after_offers,true,3,false,2653961
178272,10939,10000,164,2011-10-19 17:23:50,0,W_Filling_in application,false,1,false,668341
178275,10939,6000,317,2011-10-19 17:30:01,0,W_Filling_in application,true,1,false,2645122
178278,10939,13000,125,2011-10-19 18:07:46,0,W_Filling_in application,true,1,false,1690409
178278,11002,13000,103,2011-10-20 17:30:51,84184.9999999999,W_Calling_after_offers,true,2,false,1606224
178278,10972,13000,1706,2011-11-07 10:09:45,1616519,W_Assessing_application,true,3,false,77490
178278,11009,13000,309,2011-11-07 11:06:30,1619924,W_Calling _missing_information,true,4,false,74085
178278,10972,13000,1008,2011-11-08 07:38:29,1693843,W_Assessing_application,true,5,false,166
178290,10939,10000,617,2011-10-19 18:39:17,0,W_Filling_in application,false,1,false,1017855
178290,11049,10000,67,2011-10-27 09:46:07,659210,W_Calling_after_offers,false,2,false,358645
178302,11169,15000,521,2011-10-19 15:50:09,0,W_Filling_in application,true,1,false,2483126
178302,11189,15000,285,2011-10-25 19:51:02,532852.999999999,W_Calling_after_offers,true,2,false,1950273
178302,10899,15000,41,2011-11-10 09:33:00,1881771,W_Assessing_application,true,3,false,604955
178302,0,15000,77,2011-11-14 15:43:33,2249604,W_Calling _missing_information,true,4,false,237122
178302,10629,15000,18,2011-11-16 15:48:09,2422680,W_Assessing_application,true,5,false,64046
178308,11122,10000,247,2011-10-19 16:18:35,0,W_Filling_in application,false,1,false,1185121
178308,0,10000,318,2011-10-25 19:35:38,530223.000000001,W_Calling_after_offers,false,2,false,654898
178308,10138,10000,911,2011-10-31 13:09:27,1029052,W_Assessing_application,false,3,false,159669
178308,0,10000,1782,2011-10-31 18:51:03,1049548,W_Calling _missing_information,false,4,false,139173
178314,10939,20000,658,2011-10-19 18:52:45,0,W_Filling_in application,false,1,false,1001920
178314,0,20000,34,2011-10-26 09:28:59,570974,W_Calling_after_offers,false,2,false,430946
178317,11119,5000,62,2011-10-19 18:21:19,0,W_Fixing_incoming_lead,true,1,false,2728451
178317,10863,5000,188,2011-10-19 19:06:35,2716,W_Filling_in application,true,2,false,2725735
178317,10909,5000,76,2011-10-27 19:53:40,696741.000000001,W_Calling_after_offers,true,3,false,2031710
178320,10863,2000,456,2011-10-19 18:52:31,0,W_Filling_in application,false,1,false,64096
178329,10863,5000,519,2011-10-19 19:01:20,0,W_Filling_in application,true,1,false,2387343
178329,10863,5000,49,2011-10-19 19:02:35,75,W_Calling_after_offers,true,2,false,2387268
178329,10629,5000,639,2011-10-28 14:38:20,761820.000000001,W_Assessing_application,true,3,false,1625523
178329,10982,5000,269,2011-10-28 15:13:09,763908.999999998,W_Calling _missing_information,true,4,false,1623434
178332,11119,5000,73,2011-10-19 18:25:37,0,W_Fixing_incoming_lead,false,1,false,3953
178335,10939,4000,134,2011-10-19 18:56:13,0,W_Filling_in application,true,1,false,2985716
178335,11181,4000,193,2011-10-28 19:39:02,780169,W_Calling_after_offers,true,2,false,2205547
178335,10609,4000,1385,2011-11-11 08:43:28,1954035,W_Assessing_application,true,3,false,1035281
178335,0,4000,433,2011-11-11 09:42:54,1957601,W_Calling _missing_information,true,4,false,1031715
178335,10609,4000,1592,2011-11-18 10:48:04,2566311,W_Assessing_application,true,5,false,423005
178335,11169,4000,87,2011-11-18 11:36:33,2569220,W_Calling _missing_information,true,6,false,420096
178335,10629,4000,590,2011-11-21 10:10:25,2823252,W_Assessing_application,true,7,false,166064
178335,10910,4000,10,2011-11-21 10:18:35,2823742,W_Calling _missing_information,true,8,false,165574
178347,11119,5737,106,2011-10-19 18:28:06,0,W_Fixing_incoming_lead,true,1,false,2641640
178347,10863,5737,1582,2011-10-19 19:58:06,5400,W_Filling_in application,true,2,false,2636240
178356,11119,15000,105,2011-10-19 18:29:55,0,W_Fixing_incoming_lead,true,1,false,4305690
178356,11121,15000,112,2011-10-19 19:46:31,4596,W_Filling_in application,true,2,false,4301094
178356,10933,15000,199,2011-10-20 18:14:55,85500,W_Calling_after_offers,true,3,false,4220190
178359,11121,60000,218,2011-10-19 18:43:28,0,W_Fixing_incoming_lead,false,1,false,166
178362,11121,10000,114,2011-10-19 18:43:18,0,W_Fixing_incoming_lead,false,1,false,4197
178365,11121,20000,94,2011-10-19 19:59:46,0,W_Filling_in application,false,1,false,74932
178368,11119,18233,910,2011-10-19 19:15:46,0,W_Filling_in application,false,1,false,1298172
178368,11119,18233,690,2011-10-19 19:28:21,755,W_Calling_after_offers,false,2,false,1297417
178371,11122,5000,267,2011-10-19 19:21:40,0,W_Filling_in application,true,1,false,2638437
178371,0,5000,176,2011-10-27 14:20:51,673151,W_Calling_after_offers,true,2,false,1965286
178386,0,10900,913,2011-10-20 08:55:53,0,W_Filling_in application,false,1,false,538397
178386,0,10900,25,2011-10-20 08:57:17,84,W_Calling_after_offers,false,2,false,538313
178386,10809,10900,1278,2011-10-26 12:03:26,529652.999999999,W_Assessing_application,false,3,false,8744
178389,11189,1500,330,2011-10-20 08:04:57,0,W_Fixing_incoming_lead,false,1,false,989100
178389,11189,1500,272,2011-10-20 10:33:38,8921,W_Filling_in application,false,2,false,980179
178389,11181,1500,199,2011-10-28 18:27:54,728577,W_Calling_after_offers,false,3,false,260523
178392,0,3000,690,2011-10-20 09:09:18,0,W_Filling_in application,false,1,false,977544
178392,11049,3000,78,2011-10-27 10:13:45,608667.000000001,W_Calling_after_offers,false,2,false,368877
178392,10629,3000,439,2011-10-31 14:00:43,971484.999999998,W_Assessing_application,false,3,false,9659
178392,0,3000,795,2011-10-31 15:29:19,976801,W_Calling _missing_information,false,4,false,4343
178395,11122,8000,33916,2011-10-20 05:15:05,0,W_Filling_in application,false,1,false,1085503
178395,10933,8000,9,2011-10-20 18:39:22,48256.9999999999,W_Calling_after_offers,false,2,false,1037246
178407,11189,3000,860,2011-10-20 09:27:16,0,W_Filling_in application,true,1,false,2587693
178413,11189,5000,125,2011-10-20 08:08:32,0,W_Fixing_incoming_lead,false,1,false,9610
178419,0,5000,700,2011-10-20 09:35:41,0,W_Filling_in application,false,1,false,642192
178422,11189,3500,721,2011-10-20 08:23:55,0,W_Fixing_incoming_lead,false,1,false,156
178425,11189,33000,1999,2011-10-20 09:58:53,0,W_Filling_in application,false,1,false,952202
178425,11189,33000,42,2011-10-20 09:59:50,57,W_Calling_after_offers,false,2,false,952145
178437,10188,7000,6,2011-10-21 12:40:27,0,W_Check_for_fraud,false,1,false,500814
178462,0,14000,80,2011-10-20 09:15:35,0,W_Filling_in application,true,1,false,2525741
178462,10861,14000,55,2011-10-20 14:49:50,20055,W_Calling_after_offers,true,2,false,2505686
178465,10982,14900,180,2011-10-20 07:59:54,0,W_Fixing_incoming_lead,false,1,false,39048
178465,10982,14900,757,2011-10-20 08:12:47,773,W_Filling_in application,false,2,false,38275
178471,11189,45000,173,2011-10-20 08:23:55,0,W_Fixing_incoming_lead,false,1,false,1063
178474,11189,10000,281,2011-10-20 10:28:32,0,W_Filling_in application,true,1,false,1557744
178474,11181,10000,231,2011-10-28 19:43:01,724469,W_Calling_after_offers,true,2,false,833275
178474,10609,10000,3533,2011-11-03 11:12:47,1215855,W_Assessing_application,true,3,false,345489
178474,10982,10000,1,2011-11-03 13:43:05,1224873,W_Calling _missing_information,true,4,false,336471
178491,11189,7500,829,2011-10-20 08:40:26,0,W_Fixing_incoming_lead,false,1,false,7986
178494,11189,10000,171,2011-10-20 09:08:36,0,W_Fixing_incoming_lead,false,1,false,7155
178497,10982,50000,209,2011-10-20 09:00:46,0,W_Filling_in application,true,1,false,2675677
178497,0,50000,291,2011-10-28 18:17:31,724605.000000001,W_Calling_after_offers,true,2,false,1951072
178503,0,3000,663,2011-10-20 11:05:38,0,W_Filling_in application,false,1,false,616237
178503,0,3000,36,2011-10-24 09:16:32,339054,W_Calling_after_offers,false,2,false,277183
178518,11189,19000,80,2011-10-20 10:22:33,0,W_Fixing_incoming_lead,true,1,false,2517771
178518,0,19000,918,2011-10-20 11:21:56,3563,W_Filling_in application,true,2,false,2514208
178518,0,19000,93,2011-10-27 15:12:09,622176.000000001,W_Calling_after_offers,true,3,false,1895595
178518,10809,19000,166,2011-11-08 08:29:45,1638432,W_Assessing_application,true,4,false,882939
178518,10809,19000,156,2011-11-08 08:32:34,1638601,W_Check_for_fraud,true,5,false,882770
178518,10809,19000,2279,2011-11-08 12:06:20,1651427,W_Assessing_application,true,6,false,869944
178518,0,19000,427,2011-11-08 12:16:18,1652025,W_Calling _missing_information,true,7,false,869346
178518,10809,19000,561,2011-11-18 12:46:20,2517827,W_Assessing_application,true,8,false,3544
178521,11189,7500,668,2011-10-20 11:19:56,0,W_Filling_in application,false,1,false,1221803
178521,11049,7500,24,2011-10-25 09:55:20,426924,W_Calling_after_offers,false,2,false,794879
178521,10609,7500,1865,2011-10-31 08:33:14,943998.000000001,W_Assessing_application,false,3,false,281405
178521,10609,7500,8,2011-10-31 08:34:08,944052.000000001,W_Calling _missing_information,false,4,false,281351
178521,10809,7500,14,2011-11-03 13:33:57,1221241,W_Assessing_application,false,5,false,4162
178524,0,10000,421,2011-10-20 10:36:11,0,W_Filling_in application,false,1,false,967564
178524,11049,10000,27,2011-10-27 10:09:24,603193,W_Calling_after_offers,false,2,false,364371
178524,10972,10000,19,2011-10-31 14:20:08,967437,W_Assessing_application,false,3,false,3727
178536,0,9000,584,2011-10-20 11:32:34,0,W_Filling_in application,false,1,false,1107921
178536,0,9000,78,2011-10-20 12:38:51,3977,W_Calling_after_offers,false,2,false,1103944
178539,0,8000,439,2011-10-20 11:40:00,0,W_Filling_in application,false,1,false,946716
178539,11049,8000,78,2011-10-27 09:40:02,597602.000000002,W_Calling_after_offers,false,2,false,349114
178539,10138,8000,516,2011-10-27 13:04:13,609853,W_Assessing_application,false,3,false,336863
178539,10982,8000,9,2011-10-27 17:44:15,626654.999999999,W_Calling _missing_information,false,4,false,320061
178542,10188,20000,6,2011-10-21 12:39:16,0,W_Check_for_fraud,false,1,false,5130
178545,11189,30000,173,2011-10-20 11:23:24,0,W_Fixing_incoming_lead,true,1,false,2667129
178545,0,30000,543,2011-10-20 11:58:52,2128,W_Filling_in application,true,2,false,2665001
178545,11181,30000,152,2011-10-28 18:30:38,716834.000000002,W_Calling_after_offers,true,3,false,1950295
178551,11189,25000,1334,2011-10-20 13:04:04,0,W_Filling_in application,false,1,false,942196
178551,0,25000,36,2011-10-26 10:29:50,509145.999999998,W_Calling_after_offers,false,2,false,433050
178551,10629,25000,2410,2011-10-31 10:46:25,945740.999999999,W_Assessing_application,false,3,false,55
178557,0,20000,614,2011-10-20 12:35:45,0,W_Filling_in application,false,1,false,1119390
178557,0,20000,43,2011-10-26 09:09:57,506052,W_Calling_after_offers,false,2,false,613338
178557,10972,20000,2124,2011-10-31 13:00:14,955469.000000002,W_Assessing_application,false,3,false,167521
178557,10972,20000,788,2011-10-31 13:13:45,956279.999999999,W_Calling _missing_information,false,4,false,166710
178557,0,20000,13,2011-10-31 17:50:47,972902.000000002,W_Assessing_application,false,5,false,150088
178557,0,20000,224,2011-10-31 17:54:54,973149.000000001,W_Calling _missing_information,false,6,false,149841
178566,11189,25000,120,2011-10-20 13:06:35,0,W_Filling_in application,false,1,false,88057
178569,10913,30000,440,2011-10-20 13:06:58,0,W_Filling_in application,false,1,false,628530
178569,10913,30000,81,2011-10-20 13:08:47,109,W_Calling_after_offers,false,2,false,628421
178572,11189,15000,368,2011-10-20 13:16:05,0,W_Fixing_incoming_lead,true,1,false,2660362
178572,11189,15000,784,2011-10-20 13:38:17,1332,W_Filling_in application,true,2,false,2659030
178572,10909,15000,92,2011-10-27 19:44:12,628087,W_Calling_after_offers,true,3,false,2032275
178575,11189,33000,1579,2011-10-20 14:16:20,0,W_Filling_in application,true,1,false,1556853
178575,11189,33000,279,2011-10-20 14:21:19,299,W_Calling_after_offers,true,2,false,1556554
178575,10138,33000,951,2011-11-02 09:04:19,1108079,W_Assessing_application,true,3,false,452374
178575,0,33000,169,2011-11-02 09:12:36,1108576,W_Calling _missing_information,true,4,false,451877
178581,11189,3000,42,2011-10-20 15:29:39,0,W_Filling_in application,true,1,false,2825147
178581,11181,3000,170,2011-10-29 11:30:01,763222,W_Calling_after_offers,true,2,false,2061925
178590,10861,15000,798,2011-10-20 14:33:09,0,W_Filling_in application,true,1,false,3626384
178590,0,15000,100,2011-10-27 19:56:17,624188.000000002,W_Calling_after_offers,true,2,false,3002196
178590,10138,15000,2386,2011-12-01 08:22:04,3610135.00000001,W_Assessing_application,true,3,false,19849
178590,11189,15000,693,2011-12-01 09:30:18,3614229,W_Calling _missing_information,true,4,false,15755
178593,10861,5500,478,2011-10-20 15:19:09,0,W_Filling_in application,false,1,false,934548
178593,10861,5500,71,2011-10-20 15:20:45,96,W_Calling_after_offers,false,2,false,934452
178596,11189,15000,647,2011-10-20 14:46:12,0,W_Filling_in application,false,1,false,1210485
178596,10861,15000,51,2011-10-20 15:03:28,1036,W_Calling_after_offers,false,2,false,1209449
178596,10138,15000,20,2011-11-03 14:04:56,1210724,W_Assessing_application,false,3,false,3361
178614,11189,3000,108,2011-10-20 15:23:23,0,W_Fixing_incoming_lead,false,1,false,7227
178614,11189,3000,114,2011-10-20 15:28:13,290,W_Filling_in application,false,2,false,6937
178620,10861,7500,419,2011-10-20 15:45:12,0,W_Filling_in application,false,1,false,1118228
178620,0,7500,353,2011-10-24 09:14:25,322153,W_Calling_after_offers,false,2,false,796075
178626,11179,20000,17,2011-10-20 16:14:12,0,W_Filling_in application,false,1,false,6082
178638,11179,5000,173,2011-10-20 17:00:47,0,W_Filling_in application,false,1,false,679593
178638,11049,5000,25,2011-10-25 09:19:36,404329,W_Calling_after_offers,false,2,false,275264
178641,10861,15000,427,2011-10-20 18:14:12,0,W_Fixing_incoming_lead,false,1,false,493409
178641,11179,15000,16,2011-10-20 18:18:12,240,W_Filling_in application,false,2,false,493169
178644,10933,37000,90,2011-10-20 18:51:02,0,W_Filling_in application,true,1,false,2226604
178644,11181,37000,151,2011-10-28 19:02:01,691859.000000002,W_Calling_after_offers,true,2,false,1534745
178644,10972,37000,1494,2011-11-14 13:03:18,2142736,W_Assessing_application,true,3,false,87468
178644,10972,37000,170,2011-11-14 13:06:49,2142947,W_Calling _missing_information,true,4,false,87257
178644,10972,37000,1079,2011-11-15 08:13:08,2211726,W_Assessing_application,true,5,false,18478
178656,11179,15000,514,2011-10-20 18:02:26,0,W_Filling_in application,false,1,false,1285128
178656,11049,15000,65,2011-10-25 10:36:12,405226.000000001,W_Calling_after_offers,false,2,false,879902
178656,10138,15000,1634,2011-10-28 13:57:19,676492.999999999,W_Assessing_application,false,3,false,608635
178656,10982,15000,78,2011-10-28 15:08:33,680766.999999998,W_Calling _missing_information,false,4,false,604361
178659,11179,14000,696,2011-10-20 18:14:51,0,W_Filling_in application,false,1,false,935311
178659,0,14000,42,2011-10-26 10:37:17,490946,W_Calling_after_offers,false,2,false,444365
178668,10861,7500,105,2011-10-20 18:35:11,0,W_Fixing_incoming_lead,false,1,false,1102927
178668,10861,7500,347,2011-10-20 18:41:04,353,W_Filling_in application,false,2,false,1102574
178668,11049,7500,21,2011-10-25 09:53:45,400713.999999998,W_Calling_after_offers,false,3,false,702213
178668,10609,7500,96,2011-10-28 15:05:55,678643.999999999,W_Assessing_application,false,4,false,424283
178668,10889,7500,767,2011-10-31 13:46:33,936681.999999998,W_Calling _missing_information,false,5,false,169845
178668,10609,7500,49,2011-11-02 06:40:13,1083902,W_Assessing_application,false,6,false,22625
178677,10933,15000,780,2011-10-20 19:27:11,0,W_Filling_in application,false,1,false,1262232
178677,10933,15000,61,2011-10-20 19:28:33,82,W_Calling_after_offers,false,2,false,1262150
178677,10809,15000,2358,2011-11-03 10:21:22,1180451,W_Assessing_application,false,3,false,85381
178677,10982,15000,66,2011-11-03 14:01:28,1193657,W_Calling _missing_information,false,4,false,72175
178680,11122,5000,199,2011-10-20 19:37:10,0,W_Fixing_incoming_lead,true,1,false,3333377
178680,11179,5000,732,2011-10-20 19:54:01,1011,W_Filling_in application,true,2,false,3332366
178680,10909,5000,157,2011-10-27 19:57:02,605992,W_Calling_after_offers,true,3,false,2727385
178680,10809,5000,2562,2011-11-15 13:00:48,2226218,W_Assessing_application,true,4,false,1110759
178680,11169,5000,2,2011-11-15 13:23:59,2227609,W_Calling _missing_information,true,5,false,1109368
178686,11122,8200,203,2011-10-20 19:32:31,0,W_Fixing_incoming_lead,true,1,false,2637786
178686,11179,8200,9,2011-10-20 19:32:51,20,W_Filling_in application,true,2,false,2637766
178686,11181,8200,88,2011-10-28 19:05:41,689590.000000001,W_Calling_after_offers,true,3,false,1948196
178689,11189,22000,151,2011-10-21 10:56:00,0,W_Filling_in application,false,1,false,30478
178692,0,25000,233,2011-10-21 09:45:12,0,W_Filling_in application,false,1,false,1218422
178692,11181,25000,27,2011-10-28 19:54:53,641381,W_Calling_after_offers,false,2,false,577041
178692,10138,25000,990,2011-11-03 14:03:01,1142269,W_Assessing_application,false,3,false,79753
178692,11000,25000,559,2011-11-03 17:51:46,1155994,W_Calling _missing_information,false,4,false,66028
178698,0,10000,924,2011-10-21 08:46:17,0,W_Filling_in application,false,1,false,643038
178698,0,10000,57,2011-10-21 08:47:47,90,W_Calling_after_offers,false,2,false,642948
178707,0,6500,293,2011-10-21 09:16:47,0,W_Filling_in application,false,1,false,701063
178707,10912,6500,57,2011-10-29 10:13:44,694617.000000001,W_Calling_after_offers,false,2,false,6446
178710,0,5000,614,2011-10-21 08:58:30,0,W_Filling_in application,false,1,false,863705
178710,11049,5000,33,2011-10-25 09:07:50,346160,W_Calling_after_offers,false,2,false,517545
178710,10609,5000,1175,2011-10-28 10:42:13,611023,W_Assessing_application,false,3,false,252682
178710,10861,5000,6,2011-10-28 10:51:56,611606.000000002,W_Calling _missing_information,false,4,false,252099
178716,0,5000,436,2011-10-21 10:15:02,0,W_Filling_in application,true,1,false,1551050
178716,0,5000,61,2011-10-28 08:31:34,598592.000000002,W_Calling_after_offers,true,2,false,952458
178716,10138,5000,895,2011-11-01 11:13:14,957492,W_Assessing_application,true,3,false,597158
178716,0,5000,119,2011-11-01 11:34:04,958741.999999999,W_Calling _missing_information,true,4,false,595908
178719,0,5000,81,2011-10-21 08:05:23,0,W_Fixing_incoming_lead,false,1,false,889427
178719,11189,5000,1284,2011-10-21 08:44:47,2364,W_Filling_in application,false,2,false,887063
178719,11189,5000,42,2011-10-21 09:42:30,5827,W_Calling_after_offers,false,3,false,883600
178722,0,10000,139,2011-10-21 11:12:47,0,W_Filling_in application,true,1,false,2077291
178722,0,10000,226,2011-10-25 14:09:53,356226,W_Calling_after_offers,true,2,false,1721065
178722,10138,10000,2922,2011-11-09 12:48:31,1650944,W_Assessing_application,true,3,false,429947
178722,10138,10000,245,2011-11-09 12:52:47,1651200,W_Calling _missing_information,true,4,false,429691
178739,0,25000,452,2011-10-21 11:02:03,0,W_Filling_in application,true,1,false,1629687
178739,10909,25000,402,2011-10-27 12:35:45,524022.000000001,W_Calling_after_offers,true,2,false,1105665
178739,10972,25000,1450,2011-11-04 12:58:43,1220200,W_Assessing_application,true,3,false,413087
178739,11000,25000,17,2011-11-04 14:22:11,1225208,W_Calling _missing_information,true,4,false,408079
178739,10138,25000,11,2011-11-08 13:56:35,1569272,W_Assessing_application,true,5,false,64015
178745,0,8000,229,2011-10-21 08:10:01,0,W_Fixing_incoming_lead,true,1,false,2592315
178745,11189,8000,146,2011-10-21 08:56:04,2763,W_Filling_in application,true,2,false,2589552
178759,11189,23000,672,2011-10-21 08:11:26,0,W_Filling_in application,false,1,false,1164589
178759,11181,23000,93,2011-10-28 19:19:46,644900,W_Calling_after_offers,false,2,false,519689
178762,11189,5000,605,2011-10-21 08:22:36,0,W_Filling_in application,false,1,false,1128631
178762,11181,5000,43,2011-10-28 19:20:54,644298.000000001,W_Calling_after_offers,false,2,false,484333
178762,10609,5000,783,2011-11-02 09:20:34,1043878,W_Assessing_application,false,3,false,88353
178762,0,5000,563,2011-11-02 09:33:18,1044642,W_Calling _missing_information,false,4,false,87589
178768,0,4200,160,2011-10-21 08:27:30,0,W_Fixing_incoming_lead,false,1,false,645845
178768,11189,4200,502,2011-10-21 09:54:54,5244,W_Filling_in application,false,2,false,640601
178771,11189,10000,902,2011-10-21 09:24:58,0,W_Filling_in application,false,1,false,1043127
178771,11181,10000,191,2011-10-28 19:26:56,640918.000000001,W_Calling_after_offers,false,2,false,402209
178774,11189,25000,148,2011-10-21 09:27:37,0,W_Filling_in application,true,1,false,1550752
178774,0,25000,45,2011-10-21 09:53:00,1523,W_Calling_after_offers,true,2,false,1549229
178774,10809,25000,10,2011-11-03 13:05:04,1139847,W_Assessing_application,true,3,false,414505
178774,11169,25000,224,2011-11-03 15:48:41,1149664,W_Calling _missing_information,true,4,false,404688
178774,10972,25000,574,2011-11-08 07:21:29,1551232,W_Assessing_application,true,5,false,3120
178777,0,15000,500,2011-10-21 09:53:52,0,W_Filling_in application,true,1,false,1663265
178777,11181,15000,149,2011-10-28 19:35:38,639706,W_Calling_after_offers,true,2,false,1023559
178780,11169,8000,392,2011-10-21 08:45:21,0,W_Filling_in application,false,1,false,448320
178780,11189,8000,155,2011-10-25 10:07:39,350538,W_Calling_after_offers,false,2,false,97782
178780,10138,8000,217,2011-10-26 08:02:39,429437.999999999,W_Assessing_application,false,3,false,18882
178780,11002,8000,170,2011-10-26 09:08:42,433401.000000001,W_Calling _missing_information,false,4,false,14919
178783,0,16000,411,2011-10-21 09:23:54,0,W_Filling_in application,true,1,false,1488782
178783,0,16000,121,2011-10-21 09:29:15,321,W_Calling_after_offers,true,2,false,1488461
178783,10809,16000,377,2011-11-03 13:30:12,1141578,W_Assessing_application,true,3,false,350804
178783,0,16000,91,2011-11-04 10:23:54,1216800,W_Calling _missing_information,true,4,false,275582
178789,11169,5000,111,2011-10-21 09:10:45,0,W_Fixing_incoming_lead,false,1,false,872330
178789,11169,5000,1199,2011-10-21 09:31:05,1220,W_Filling_in application,false,2,false,871110
178789,11169,5000,162,2011-10-21 09:34:01,1396,W_Calling_after_offers,false,3,false,870934
178798,0,1500,230,2011-10-21 09:51:20,0,W_Fixing_incoming_lead,false,1,false,613917
