case_id,ground_truth,predictions_true,nr_prefixes
c_599426245,780318.0000,1786316.6545,3
c_600084950,1244835.0000,2290013.58859,3
c_601286059,851426.0000,2297662.45356,3
c_602036798,545316.0000,2238895.19514,3
c_605367983,1108663.0000,1967380.77245,3
c_60615076,1434919.0000,2143299.08101,3
c_606265893,1527932.0000,2219831.23147,3
c_606748316,1713788.0000,2219831.23147,3
c_6091391,1199264.0000,1392055.17157,3
c_611092804,1215840.0000,2191202.19961,3
c_61237928,1036596.0000,3288049.03583,3
c_613322431,849747.0000,1974853.69905,3
c_614870883,963536.0000,1982278.81667,3
c_616544005,529302.0000,2191202.19961,3
c_61677455,338903.0000,1979742.03771,3
c_617441643,812829.0000,2154790.41238,3
c_619397340,1770903.0000,2147398.58179,3
c_619754126,1038168.0000,1760845.27002,3
c_621575411,683386.0000,2284104.58723,3
c_621694962,1958446.0000,2003404.79553,3
c_622417263,2273480.0000,2081196.74479,3
c_622941435,753220.0000,2110789.9879,3
c_623063857,1690348.0000,1683654.15426,3
c_628662805,96841.0000,2097052.6455,3
c_630653306,683722.0000,2214821.28353,3
c_630861561,333732.0000,2181945.29195,3
c_631823084,1034928.0000,2076250.96784,3
c_633119231,927226.0000,1974853.69905,3
c_634953014,1030611.0000,1444916.30173,3
c_635576510,2486463.0000,1947090.8966,3
c_639055240,518298.0000,1936735.28634,3
c_63932076,804377.0000,1700881.30103,3
c_639333261,519568.0000,2097052.6455,3
c_641457453,2336913.0000,1991248.80341,3
c_643794221,549172.0000,1431984.47172,3
c_647413273,416987.0000,2147398.58179,3
c_650411814,1119574.0000,1905430.77228,3
c_650870312,1061501.0000,2661623.47483,3
c_651776694,2422268.0000,2084894.38309,3
c_652956366,876332.0000,1999449.47774,3
c_656520046,421586.0000,1870911.22306,3
c_658429775,497713.0000,1911413.48993,3
c_660161855,1289164.0000,2413009.05426,3
c_661022130,623070.0000,1425426.6322,3
c_661165121,2135617.0000,1230838.29667,3
c_662049888,1047640.0000,1944120.44929,3
c_662867324,156825.0000,2481848.4,3
c_663320149,1016815.0000,2074280.60396,3
c_665402126,1191655.0000,1539516.08361,3
c_666250035,2439520.0000,1667264.91205,3
c_667929164,1393596.0000,1999449.47774,3
c_669667104,1045573.0000,1967380.77245,3
c_671264692,1821543.0000,2267884.26068,3
c_672929604,1383503.0000,1786316.6545,3
c_673399253,1533296.0000,2050733.39343,3
c_676078634,2313817.0000,2181945.29195,3
c_676837330,864178.0000,1816793.91986,3
c_677134216,686211.0000,1947090.8966,3
c_679736570,1012659.0000,2110789.9879,3
c_681016501,1292310.0000,1277295.03357,3
c_681692432,1208789.0000,2076250.96784,3
c_682347878,699925.0000,1541174.08418,3
c_686928215,1819064.0000,2334225.25756,3
c_693955071,2331977.0000,2115421.37581,3
c_694226567,605934.0000,2077364.69567,3
c_69508445,776366.0000,1910429.09175,3
c_695190318,870968.0000,1729207.96522,3
c_695714980,97113.0000,2065589.35373,3
c_697031349,1640694.0000,1192534.00187,3
c_69886194,1094476.0000,2147480.63398,3
c_699979563,1334157.0000,2015694.22906,3
c_700409130,2323562.0000,2702196.23674,3
c_701552965,684720.0000,1683040.49805,3
c_704311443,852057.0000,1906896.79085,3
c_704902711,709804.0000,2322302.00979,3
c_706201656,603596.0000,2389949.07124,3
c_706607240,1143366.0000,2140185.8324,3
c_712514512,1122822.0000,1786316.6545,3
c_712864514,169037.0000,850976.175992,3
c_716501244,1123458.0000,1516723.69562,3
c_717400110,1264776.0000,1675872.0491,3
c_719982445,1337035.0000,2704773.95753,3
c_722365864,598986.0000,2748235.73333,3
c_722965319,1652527.0000,2198852.6341,3
c_725733853,530094.0000,2061106.73369,3
c_726080078,603552.0000,1392565.36191,3
c_726154989,1703493.0000,2119621.404,3
c_727748450,1382271.0000,1822216.89138,3
c_729207835,1007354.0000,2110789.9879,3
c_72928711,1014840.0000,2295333.41667,3
c_729468313,955205.0000,2376660.60561,3
c_731053814,241342.0000,2181945.29195,3
c_732428362,744749.0000,2219831.23147,3
c_735610980,1544781.0000,2097052.6455,3
c_737232376,1769474.0000,2075644.10774,3
c_738276182,1883072.0000,2297662.45356,3
c_740320002,682650.0000,1042334.02535,3
c_74095387,1002739.0000,2334225.25756,3
c_743474553,443251.0000,2077364.69567,3
c_74441301,671469.0000,1325278.14167,3
c_746588446,1101177.0000,1816793.91986,3
c_748726008,1127335.0000,2191202.19961,3
c_750872976,347583.0000,2293750.46267,3
c_751588709,899094.0000,1760845.27002,3
c_751880402,1319446.0000,2097052.6455,3
c_752373732,697268.0000,2077364.69567,3
c_753117730,432367.0000,2376660.60561,3
c_757456984,583046.0000,2101093.87822,3
c_759241232,1023580.0000,2205072.31718,3
c_759433129,1272079.0000,2387435.47296,3
c_762323305,2510794.0000,1544139.73669,3
c_763928658,1113475.0000,2115421.37581,3
c_765444982,137543.0000,2706030.36404,3
c_76908735,783779.0000,2092964.84088,3
c_769674466,1772017.0000,1538925.25785,3
c_770018911,2116706.0000,2255614.48215,3
c_774171312,550863.0000,1683040.49805,3
c_775647630,825945.0000,2002795.53062,3
c_776525776,2147263.0000,2267884.26068,3
c_777232558,1339961.0000,2267441.4821,3
c_780118274,547144.0000,1741702.31053,3
c_78080859,1284727.0000,2284104.58723,3
c_781897426,1103811.0000,1805232.81841,3
c_782627639,631385.0000,2060095.3706,3
c_783880582,768067.0000,1905430.77228,3
c_785116695,1204480.0000,1855163.05872,3
c_787705956,1052809.0000,2061106.73369,3
c_788455374,1775256.0000,2267441.4821,3
c_788915158,1392670.0000,2267884.26068,3
c_788925867,1556273.0000,2181945.29195,3
c_793376272,2257646.0000,1999449.47774,3
c_795434722,1271560.0000,1917316.19636,3
c_795526517,1286213.0000,1913908.40973,3
c_796051396,1986537.0000,1932860.88349,3
c_79681847,2258703.0000,3006647.39167,3
c_798973991,898923.0000,2704773.95753,3
c_799038872,104341.0000,2147539.90889,3
c_799781255,338290.0000,1569770.35444,3
c_800393339,1345901.0000,2078433.87833,3
c_802643457,339044.0000,2057133.45256,3
c_8039711,869729.0000,2110147.84356,3
c_804817365,1251337.0000,1974853.69905,3
c_805397283,737581.0000,2267441.4821,3
c_806234153,525673.0000,2065589.35373,3
c_806720781,1001570.0000,2075644.10774,3
c_807384853,1024109.0000,2011507.55216,3
c_807788459,999453.0000,2217100.74553,3
c_808281760,843178.0000,2413650.33185,3
c_80850284,1619691.0000,2060572.53802,3
c_810348628,1022048.0000,2115421.37581,3
c_81121528,768466.0000,1552423.39029,3
c_812842800,2221396.0000,2195668.78894,3
c_81400760,1119536.0000,2284104.58723,3
c_816734015,1621836.0000,2334225.25756,3
c_817327339,824811.0000,2505293.79669,3
c_81830972,740258.0000,1683654.15426,3
c_820279576,612773.0000,2137336.34174,3
c_822441404,263434.0000,2329678.3868,3
c_823681174,1108962.0000,2115421.37581,3
c_823830081,2064764.0000,2195164.33104,3
c_826791651,1178500.0000,2334225.25756,3
c_82743664,606316.0000,1778807.79833,3
c_828007234,1372073.0000,2110147.84356,3
c_830859051,609932.0000,2076250.96784,3
c_83093719,1463661.0000,2241403.458,3
c_834541803,1360535.0000,1567231.14766,3
c_834709723,629764.0000,1858920.09167,3
c_836643620,44965.0000,2110789.9879,3
c_841240578,2045179.0000,1974853.69905,3
c_843181095,600086.0000,1995148.24292,3
c_844394684,1268269.0000,2011507.55216,3
c_845413592,943885.0000,1805232.81841,3
c_847278478,955943.0000,1944120.44929,3
c_84921509,1057054.0000,2474588.78559,3
c_852820937,619832.0000,1158535.40505,3
c_854280555,1023665.0000,2165005.47333,3
c_859455921,778902.0000,2127959.75071,3
c_861681242,343686.0000,2376660.60561,3
c_863065095,1312770.0000,2077364.69567,3
c_86314749,184609.0000,2097052.6455,3
c_863470764,505443.0000,2214821.28353,3
c_86380851,769857.0000,2346498.90223,3
c_864148389,1810811.0000,2164656.67926,3
c_864228968,1766272.0000,2566615.9735,3
c_864621005,2347380.0000,2376660.60561,3
c_865571965,866035.0000,2211143.01964,3
c_867437609,480882.0000,1903928.10679,3
c_875812233,1253451.0000,1493992.51183,3
c_876478835,860018.0000,2076250.96784,3
c_881471119,719691.0000,2277247.48078,3
c_88372811,1027105.0000,2263677.16667,3
c_884271564,2163502.0000,2211143.01964,3
c_884534601,1128852.0000,2007988.85819,3
c_888343256,853516.0000,1691767.09714,3
c_888438560,748191.0000,2147480.63398,3
c_890075702,1454186.0000,2365634.14384,3
c_89083515,833796.0000,1887582.16206,3
c_892444494,1250748.0000,2088425.27598,3
c_894842968,610024.0000,1416596.11528,3
c_896367681,353211.0000,2394363.06181,3
c_896441766,16747.0000,1601477.94517,3
c_898181445,589174.0000,2232683.76382,3
c_901390369,859888.0000,2115421.37581,3
c_901633533,751195.0000,1877511.3976,3
c_903761516,1264696.0000,1686896.26067,3
c_904462466,747929.0000,2257058.30645,3
c_906296960,2183108.0000,1893792.36667,3
c_907136885,1911360.0000,2023783.89028,3
c_907768926,1119005.0000,2060095.3706,3
c_910353899,1759930.0000,1696008.23209,3
c_914591581,201040.0000,2040165.63906,3
c_91776621,1030435.0000,2091804.08844,3
c_917933158,843574.0000,1022380.13306,3
c_92009906,1188995.0000,1903022.06161,3
c_920250519,1645516.0000,1944120.44929,3
c_921271215,684077.0000,1688804.36932,3
c_923583802,632062.0000,2219205.17167,3
c_92624898,1298368.0000,1288208.71955,3
c_927305192,869363.0000,1018446.14224,3
c_927374141,876014.0000,1645059.90833,3
c_927699599,767290.0000,1601477.94517,3
c_928264457,1115302.0000,1862316.91808,3
c_928850755,273023.0000,636287.332494,3
c_930473495,1704388.0000,1913908.40973,3
c_933312827,1196553.0000,2147480.63398,3
c_933475652,776311.0000,1676280.47292,3
c_935010621,1354427.0000,3280164.96192,3
c_935224559,779197.0000,2347818.76667,3
c_936392619,1287913.0000,2284104.58723,3
c_937270089,1019828.0000,1327948.13703,3
c_939229827,1195306.0000,1967380.77245,3
c_940705047,1624881.0000,2211143.01964,3
c_942057035,1499333.0000,2244013.73564,3
c_942436331,1824850.0000,2057133.45256,3
c_942579594,607971.0000,2060095.3706,3
c_944154674,1554452.0000,2211143.01964,3
c_944859420,672299.0000,2019757.475,3
c_946565789,1464052.0000,2563449.50251,3
c_952025553,762257.0000,1816793.91986,3
c_95249419,529482.0000,2191202.19961,3
c_95477936,640416.0000,1944200.54886,3
c_958218647,1454856.0000,2060572.53802,3
c_959028510,1863457.0000,2231629.43426,3
c_963957540,1096632.0000,1538925.25785,3
c_964290361,882761.0000,2445932.325,3
c_966129944,865997.0000,2284104.58723,3
c_96732613,2550008.0000,2334225.25756,3
c_967486882,1411906.0000,2226883.2644,3
c_970357595,2315913.0000,1916747.41921,3
c_971906635,620463.0000,2329678.3868,3
c_972388617,1781377.0000,2067405.22829,3
c_972636630,672823.0000,2076250.96784,3
c_975946794,961447.0000,1005200.35731,3
c_978274104,1287949.0000,1542666.91805,3
c_978279321,1892241.0000,2107555.25021,3
c_978512250,954845.0000,1807956.48333,3
c_979102055,845290.0000,2101093.87822,3
c_979185640,2150377.0000,2427383.49167,3
c_988147224,607522.0000,2081196.74479,3
c_991116281,756921.0000,2343678.11243,3
c_992653953,1583949.0000,2110147.84356,3
c_993705404,570614.0000,2335801.05581,3
c_994315361,581406.0000,2101093.87822,3
c_996050409,1876202.0000,1593641.22835,3
c_997398855,689046.0000,1967380.77245,3
c_997711293,1126561.0000,2241403.458,3
c_998522150,1193884.0000,2236495.99194,3
c_1003291296,2801481.0000,2147398.58179,3
c_1007601292,3184619.0000,2195668.78894,3
c_1008012118,2825310.0000,1765301.64535,3
c_101285063,2813804.0000,2372829.05,3
c_1015413412,2658645.0000,2113841.74728,3
c_1015843971,2718837.0000,2267441.4821,3
c_1016792765,2672399.0000,1760845.27002,3
c_1018276550,2652382.0000,703181.341607,3
c_1018583202,2646853.0000,2101093.87822,3
c_1020019812,2676976.0000,2387362.28333,3
c_1023606733,2790503.0000,2166546.93884,3
c_1024372028,2644268.0000,1430561.93637,3
c_1024774116,2807680.0000,1618682.74167,3
c_1025457860,2813379.0000,2011507.55216,3
c_1026777184,2841477.0000,1999449.47774,3
c_1027859705,3064374.0000,2110789.9879,3
c_1029674102,2670183.0000,2040165.63906,3
c_1031388577,3151998.0000,2219831.23147,3
c_1031465496,2891292.0000,2075644.10774,3
c_1031467191,2805682.0000,2110789.9879,3
c_1033574302,2997600.0000,2539680.44167,3
c_1034172997,3091757.0000,2211143.01964,3
c_1037467898,2670784.0000,1841503.93477,3
c_1038302868,2843505.0000,1999449.47774,3
c_1038389815,2748251.0000,2346498.90223,3
c_1038835670,3522352.0000,2211143.01964,3
c_1038953283,2647439.0000,2297662.45356,3
c_1039841723,2843713.0000,2166229.25,3
c_1042808029,2671646.0000,1760845.27002,3
c_1042909603,2804159.0000,1675729.07503,3
c_10431674,2650955.0000,1901107.68308,3
c_104317572,2666173.0000,2003741.07657,3
c_104406636,2752980.0000,2060095.3706,3
c_1044554836,2714038.0000,2078433.87833,3
c_1044858457,2813643.0000,1917316.19636,3
c_104922918,2662235.0000,2376660.60561,3
c_1049772483,3268479.0000,2346498.90223,3
c_1050646177,2669957.0000,3066126.21708,3
c_1053489256,2814553.0000,1917316.19636,3
c_105434976,4228928.0000,2140185.8324,3
c_1054392347,2680432.0000,1700881.30103,3
c_1054644292,2636477.0000,1675872.0491,3
c_1055536343,4351635.0000,2168844.63057,3
c_1057881509,2666627.0000,1967380.77245,3
c_1065401414,2666683.0000,1967380.77245,3
c_1066050010,2640491.0000,2116585.89183,3
c_1069486579,2819334.0000,2500072.50962,3
c_1069511528,2653575.0000,2012604.0732,3
c_107048111,2768912.0000,2440345.64167,3
c_1071392906,2649121.0000,1574878.5491,3
c_1072302976,2665133.0000,2147539.90889,3
c_1076959874,2798212.0000,2335801.05581,3
c_1077139293,2852276.0000,2280636.03905,3
c_1080763304,2649591.0000,951541.710404,3
c_1081966829,2733158.0000,2101093.87822,3
c_1082816707,2747448.0000,2191202.19961,3
c_1083885618,2668362.0000,2097052.6455,3
c_1084469664,2805092.0000,2110789.9879,3
c_1085916302,2740242.0000,2195164.33104,3
c_1087895834,2927035.0000,2134499.17347,3
c_1088706419,2734363.0000,2101093.87822,3
c_1090618586,2644914.0000,1567231.14766,3
c_1096401729,2887729.0000,2075644.10774,3
c_109718783,3076547.0000,2214821.28353,3
c_1097388913,2712354.0000,2403365.74991,3
c_1097699720,2667721.0000,1879498.63728,3
c_1098498254,2756101.0000,1973483.36947,3
c_1099493178,2719965.0000,2110789.9879,3
c_1099777932,2649368.0000,1967976.33542,3
c_1102148836,2809751.0000,1974853.69905,3
c_1102289179,2746243.0000,2241403.458,3
c_1102933096,2842256.0000,2097052.6455,3
c_110355063,2667307.0000,2060095.3706,3
c_1103643884,2679426.0000,2296385.875,3
c_1103698005,2604728.0000,2267884.26068,3
c_1104110439,2844916.0000,1843655.59167,3
c_1104349279,2749518.0000,2267884.26068,3
c_1104784494,2641213.0000,1753367.18769,3
c_1106610804,2648484.0000,1155148.10764,3
c_1107513596,2725426.0000,2195668.78894,3
c_1107950925,2648851.0000,2198852.6341,3
c_1107974200,2824692.0000,1816793.91986,3
c_1109722425,2883655.0000,1398253.36742,3
c_1115275695,2821383.0000,2101093.87822,3
c_1116878017,2723084.0000,2334225.25756,3
c_1118317851,4412809.0000,2134499.17347,3
c_1120624192,2807429.0000,2219831.23147,3
c_1122854866,2830092.0000,2211143.01964,3
c_1125299308,3875585.0000,2120170.36667,3
c_1130795851,2663964.0000,1529743.04431,3
c_1131812437,3365331.0000,2084894.38309,3
c_1131974200,2745710.0000,2065589.35373,3
c_1132898010,2815613.0000,2375946.54694,3
c_1133826059,2841774.0000,2040165.63906,3
c_1135919263,2844056.0000,2140185.8324,3
c_1136138244,2668799.0000,1126153.92594,3
c_1136782466,2806783.0000,2110789.9879,3
c_1136942310,3418507.0000,2548026.09167,3
c_1137992645,2613033.0000,1181555.05,3
c_1138343850,2649627.0000,2496958.33365,3
c_1140505774,2667114.0000,2147539.90889,3
c_1140934167,2764254.0000,2081196.74479,3
c_1141800606,2821291.0000,2505293.79669,3
c_1142291922,3096004.0000,2155327.95868,3
c_1145195394,2675298.0000,1678752.45138,3
c_11454632,2829588.0000,1983796.61571,3
c_1146017257,2849800.0000,2061106.73369,3
c_114677449,2675008.0000,1702532.54991,3
c_1148505526,2668336.0000,1600883.25833,3
c_1149545371,2754768.0000,1999449.47774,3
c_1149826505,2757347.0000,1999449.47774,3
c_1149882287,2747354.0000,2191202.19961,3
c_115387399,2808312.0000,2334225.25756,3
c_1156056055,2889343.0000,2147398.58179,3
c_1157095713,3098111.0000,1967380.77245,3
c_1157307010,2937319.0000,2211143.01964,3
c_1160019646,2661800.0000,2500249.64223,3
c_1160309805,2745697.0000,2115421.37581,3
c_1162568399,2752844.0000,2060095.3706,3
c_1165348053,2651164.0000,1916747.41921,3
c_1165438159,2791747.0000,2022578.62578,3
c_1165780533,2753063.0000,1944120.44929,3
c_116887817,2993244.0000,2297662.45356,3
c_1171197563,2801451.0000,2577068.05096,3
c_1173289988,2720146.0000,2219831.23147,3
c_1174114825,2808768.0000,2334225.25756,3
c_1176104412,2791724.0000,2022578.62578,3
c_117660615,4467911.0000,2343678.11243,3
c_11773925,2706520.0000,2704773.95753,3
c_118076535,2823788.0000,2181945.29195,3
c_1180779910,2822481.0000,2181945.29195,3
c_1181332355,2637346.0000,1675872.0491,3
c_1182045705,2819401.0000,2101093.87822,3
c_1183476189,2651976.0000,1816793.91986,3
c_1183954314,2740262.0000,2343678.11243,3
c_118455744,2662508.0000,1636697.00923,3
c_1184776496,2734913.0000,2336316.40045,3
c_1188427872,4884689.0000,2081872.9475,3
c_119108505,2734595.0000,2101093.87822,3
c_11915841,2709593.0000,2505293.79669,3
c_1193407725,2896462.0000,2218437.89167,3
c_1194278424,2670390.0000,2091804.08844,3
c_1195912965,2807458.0000,2392243.12102,3
c_1196211316,2636940.0000,1565768.60083,3
c_1200105859,3685449.0000,2171384.81484,3
c_1202543218,2878006.0000,2166546.93884,3
c_1203000059,2972774.0000,2267441.4821,3
c_1205027125,2728304.0000,2011507.55216,3
c_1208543050,2713121.0000,2335801.05581,3
c_1209989055,2916598.0000,2115421.37581,3
c_1210329743,2801514.0000,2147398.58179,3
c_1210820530,2659686.0000,1667465.72876,3
c_1214717043,2992775.0000,2101093.87822,3
c_1218452071,2845085.0000,2084894.38309,3
c_1219055263,4486571.0000,2097052.6455,3
c_1222039007,3101108.0000,2134499.17347,3
c_1229045331,2661377.0000,2267884.26068,3
c_1231269305,2747619.0000,2191202.19961,3
c_1232392890,3070490.0000,2060572.53802,3
c_1234321250,2669241.0000,1683040.49805,3
c_123583334,2732084.0000,2214821.28353,3
c_1235896381,2747657.0000,2191202.19961,3
c_1236613235,2891751.0000,2193065.04167,3
c_1236733745,2655664.0000,2057133.45256,3
c_1237086325,2759370.0000,2618001.88333,3
c_1237245886,2721896.0000,1974853.69905,3
c_1237394333,2792568.0000,2166546.93884,3
c_1239673210,2675295.0000,2270725.375,3
c_1239762522,2631740.0000,1289134.78847,3
c_1241865852,2836491.0000,2191202.19961,3
c_1242470738,2747093.0000,2346513.96667,3
c_1242477998,2764972.0000,2280636.03905,3
c_1246865304,2665821.0000,1680928.65994,3
c_1248242433,3554843.0000,1033426.96458,3
c_1248970009,2828920.0000,1327948.13703,3
c_1249411801,2665217.0000,2003741.07657,3
c_1249769519,2665434.0000,1978607.3291,3
c_1250084864,3504513.0000,2195668.78894,3
c_1250500817,2682081.0000,2512259.22478,3
c_125185651,2759793.0000,2544798.525,3
c_125225552,2669939.0000,1683040.49805,3
c_1256531358,2765988.0000,2280636.03905,3
c_1256797311,3236145.0000,1758778.56272,3
c_1256882757,2807774.0000,2110789.9879,3
c_1258084186,2671944.0000,1665930.93333,3
c_1260313275,2660577.0000,2130438.0,3
c_1260511828,2803433.0000,2060572.53802,3
c_1264902566,2660919.0000,1877829.84944,3
c_1265044597,2738931.0000,2181945.29195,3
c_1265413720,2664640.0000,2147539.90889,3
c_1265633548,2903326.0000,2147480.63398,3
c_1267164884,3091622.0000,2538654.775,3
c_1268060810,2810166.0000,2334225.25756,3
c_1268164546,3050319.0000,2166546.93884,3
c_1269305141,2737423.0000,2181945.29195,3
c_1269575140,2653211.0000,1925475.44512,3
c_1269620603,2673076.0000,1862316.91808,3
c_1271426699,2654554.0000,1947090.8966,3
c_1273109806,2668701.0000,1683040.49805,3
c_1273243804,2668662.0000,1973483.36947,3
c_1273931422,2653243.0000,1717541.29177,3
c_1274166676,2657818.0000,2115421.37581,3
c_127457405,2671548.0000,1760845.27002,3
c_1274866621,2747810.0000,2191202.19961,3
c_1275065414,2678142.0000,1981501.98672,3
c_1275483894,2721391.0000,2392243.12102,3
c_1275779621,2861305.0000,1979742.03771,3
c_1279149491,2816879.0000,2214821.28353,3
c_1279542983,2736048.0000,2181945.29195,3
c_1280739052,2843511.0000,2204920.52944,3
c_1281070255,2643974.0000,1339425.84761,3
c_1281219916,5177392.0000,2329678.3868,3
c_1281227660,2575737.0000,2101093.87822,3
c_1282231634,2752615.0000,2060095.3706,3
c_1282418399,2672267.0000,2140185.8324,3
c_1283341810,2909952.0000,2207576.51843,3
c_1284443099,2839565.0000,1909545.15,3
c_1285342453,2826682.0000,2076250.96784,3
c_1288727835,2937707.0000,2277247.48078,3
c_1291280868,2888311.0000,2147398.58179,3
c_1291286264,2638504.0000,1941015.58838,3
c_1292771933,5154675.0000,2297662.45356,3
c_1293008903,2740426.0000,2084442.96731,3
c_1294558199,2824788.0000,2284104.58723,3
c_1294597796,2676504.0000,1478402.395,3
c_1295599717,2662191.0000,1944200.54886,3
c_1295911338,2888774.0000,2143299.08101,3
c_1296453540,2739651.0000,2021018.87859,3
c_1297559824,2926030.0000,2214517.90306,3
c_1299469760,2672119.0000,2329678.3868,3
c_1300309831,2839972.0000,2095546.01111,3
c_130375488,3341020.0000,1784936.29178,3
c_1304365916,3694626.0000,2065589.35373,3
c_130463013,2805659.0000,2267441.4821,3
c_130653490,2834220.0000,2108696.39467,3
c_1307447876,2676651.0000,1227734.88759,3
c_1307546210,2681003.0000,2146186.65352,3
c_1307811463,2670193.0000,2097052.6455,3
c_1312464776,3092884.0000,2276829.1,3
c_1312529552,2742094.0000,2076250.96784,3
c_1312733757,2761730.0000,2379979.35481,3
c_1312902296,2741587.0000,2371752.15,3
c_1314919756,2821374.0000,2336316.40045,3
c_131503089,2731592.0000,1614009.86843,3
c_1316346128,4016389.0000,2060572.53802,3
c_1318334365,2924867.0000,1944120.44929,3
c_132038140,2656058.0000,2343678.11243,3
c_132220187,2664785.0000,2110147.84356,3
c_1323283519,2733368.0000,2344196.99167,3
c_1323794365,3288072.0000,1758111.08068,3
c_1327686952,4148755.0000,2099289.07778,3
c_1331144446,2617025.0000,2127959.75071,3
c_1332066828,2658817.0000,2056583.22678,3
c_1335180651,2805234.0000,2267441.4821,3
c_1335455949,2819159.0000,2297662.45356,3
c_1337249907,2818621.0000,2214821.28353,3
c_133935411,2727054.0000,2195668.78894,3
c_1339549651,2672882.0000,1426565.18581,3
c_1339754223,2649459.0000,1822216.89138,3
c_1339781817,2812845.0000,2011507.55216,3
c_1340467389,3281920.0000,2415450.75119,3
c_1341133743,2644972.0000,1621581.64691,3
c_134173506,2917463.0000,2053518.76667,3
c_1342845149,2737803.0000,2284104.58723,3
c_1343349327,2905471.0000,1983890.43333,3
c_1345333868,3107107.0000,2061106.73369,3
c_1347122551,2724872.0000,2119621.404,3
c_1348384755,2805975.0000,2270343.35,3
c_1349492321,2746323.0000,1913908.40973,3
c_1349926412,2672857.0000,1758111.08068,3
c_1350859573,3086820.0000,2343678.11243,3
c_1351428864,3395885.0000,2704773.95753,3
c_1352726942,3153057.0000,2392243.12102,3
c_1353447445,2855531.0000,2226883.2644,3
c_1357377502,3179920.0000,2044205.30807,3
c_1358744041,2838349.0000,1782480.45656,3
c_1358946869,2911161.0000,2105487.2205,3
c_1359775338,2929570.0000,2097052.6455,3
c_1364517552,2812730.0000,2011507.55216,3
c_1366769739,2641384.0000,2001005.2612,3
c_1367573970,2659001.0000,1967961.44167,3
c_1374552314,2821014.0000,2171384.81484,3
c_1375435938,2677161.0000,1981501.98672,3
c_1379975984,3008417.0000,1905430.77228,3
c_1380332522,3173302.0000,2181945.29195,3
c_1380707551,2713412.0000,2335801.05581,3
c_1381169658,2801796.0000,2075644.10774,3
c_1381657413,2732959.0000,2171384.81484,3
c_1382009065,2925054.0000,2110147.84356,3
c_1382204301,2821673.0000,2101093.87822,3
c_1382937184,2665455.0000,1967380.77245,3
c_1383315955,2762774.0000,2112335.41458,3
c_1384106962,2734380.0000,1975705.05833,3
c_1384343806,2665974.0000,806327.357206,3
c_138690674,2723563.0000,2257058.30645,3
c_1388565428,2745954.0000,2115421.37581,3
c_1389044798,3275665.0000,1999449.47774,3
c_1390822818,2915151.0000,2195164.33104,3
c_139153216,2913840.0000,1933133.17442,3
c_1392867246,2664604.0000,1944120.44929,3
c_1395388115,2761639.0000,2061106.73369,3
c_1396822070,2751011.0000,2060095.3706,3
c_1397321296,2921881.0000,2376660.60561,3
c_1398266061,5074564.0000,2343678.11243,3
c_1398309462,2807607.0000,1326165.2625,3
c_1398939332,3077333.0000,1913908.40973,3
c_1399113964,2647297.0000,1574878.5491,3
c_1399166331,2712285.0000,2403365.74991,3
c_1399501567,2750382.0000,1223457.14801,3
c_139987324,2639831.0000,2011507.55216,3
c_1401634845,2918806.0000,2739657.10402,3
c_1401776769,4271839.0000,2060572.53802,3
c_1402434819,2765953.0000,2146186.65352,3
c_1402501923,2735239.0000,2869157.26667,3
c_1403984783,2637589.0000,2081872.9475,3
c_14043266,2655768.0000,1895062.28052,3
c_140466456,2661956.0000,1905430.77228,3
c_1407490115,2827812.0000,2552370.6134,3
c_1407908132,2658993.0000,1204683.29141,3
c_1408362802,2763391.0000,1735167.275,3
c_1409065357,2923253.0000,2060095.3706,3
c_1411314331,2670816.0000,2620384.54167,3
c_1411667328,3013477.0000,1999449.47774,3
c_1411809915,2811330.0000,1974853.69905,3
c_1412847046,2715308.0000,2075644.10774,3
c_1414276189,2738917.0000,1979742.03771,3
c_1415473117,2967987.0000,2154790.41238,3
c_1415886047,3229483.0000,2335801.05581,3
c_1415930985,2767936.0000,2340706.59167,3
c_1417653464,3438064.0000,2191202.19961,3
c_1420038790,2637116.0000,1375962.15167,3
c_1422930581,2663936.0000,1546492.97694,3
c_1425800430,2756509.0000,1999449.47774,3
c_1427261936,2994933.0000,2461680.45833,3
c_1431000094,2758623.0000,2127959.75071,3
c_1431271047,2825971.0000,2448111.78485,3
c_1439914536,2932464.0000,2329678.3868,3
c_1440477840,2889220.0000,2147398.58179,3
c_1444165100,2652245.0000,2411544.24403,3
c_144638430,2903631.0000,2214821.28353,3
c_1446757334,2668269.0000,1178358.2117,3
c_1447107656,2722219.0000,1974853.69905,3
c_1447384497,2684576.0000,1283365.33898,3
c_1447516455,2672520.0000,2140185.8324,3
c_144911431,2845738.0000,2329678.3868,3
c_1450319805,2661643.0000,1805232.81841,3
c_1450396663,3064393.0000,2267441.4821,3
c_1452366150,2665596.0000,1766255.22195,3
c_1454220575,4477721.0000,1944200.54886,3
c_1454712100,2645003.0000,1746588.93059,3
c_145921979,2733718.0000,2101093.87822,3
c_1460054354,2647164.0000,2074280.60396,3
c_146114459,2655464.0000,1507403.9332,3
c_1464086854,2732804.0000,2101093.87822,3
c_146419660,2666090.0000,2060095.3706,3
c_1465705504,2805834.0000,2110789.9879,3
c_1466389629,2819126.0000,1654215.29167,3
c_1468750557,2940628.0000,1758111.08068,3
c_1469553374,3237511.0000,2110789.9879,3
c_1471201542,2768825.0000,2226883.2644,3
