case_id,ground_truth,predictions_true,nr_prefixes
c_254346617,504864.0000,1959114.65225,4
c_254824641,165617.0000,1871018.5747,4
c_254836121,3141.0000,2001400.25815,4
c_254929735,1104044.0000,2083693.16655,4
c_255704360,435024.0000,1996439.4521,4
c_261962420,1733326.0000,2048318.44096,4
c_265449268,1547047.0000,2057277.79006,4
c_268903185,848589.0000,1959969.96906,4
c_270623019,587998.0000,1901738.09041,4
c_274116683,18097.0000,2071139.9049,4
c_275348392,752139.0000,1948263.41998,4
c_276062500,834017.0000,1984375.40484,4
c_278409526,181612.0000,1945833.46653,4
c_279402468,1819158.0000,1875262.54218,4
c_28299345,81529.0000,2005196.41952,4
c_28343073,947782.0000,1874841.9634,4
c_285811325,970293.0000,1931042.39145,4
c_286814897,746031.0000,2022781.52725,4
c_28960323,1534852.0000,1954926.52689,4
c_293186607,2303728.0000,1999201.5588,4
c_294586112,2008571.0000,1818589.23236,4
c_295260103,752544.0000,1989664.41636,4
c_295284443,1094108.0000,1856980.35255,4
c_295551192,64497.0000,1884955.72634,4
c_296111386,2482245.0000,1796506.51793,4
c_296496852,1200177.0000,2069699.71007,4
c_296572329,1461313.0000,2661201.53825,4
c_297311392,883543.0000,1802581.3847,4
c_298436021,1195148.0000,1865507.98838,4
c_298849877,1188733.0000,1921262.19831,4
c_299209464,894757.0000,2469622.02165,4
c_303581122,739771.0000,1986093.89397,4
c_304004510,1280198.0000,1903140.20098,4
c_30639530,748025.0000,2035002.48929,4
c_306812685,791734.0000,2077496.25722,4
c_307119027,944894.0000,1837565.40742,4
c_308398565,1197105.0000,1902636.87254,4
c_309817125,707794.0000,1829623.67523,4
c_309853327,283628.0000,2053272.57383,4
c_310417357,1220290.0000,2349693.40043,4
c_31108797,1465352.0000,1962144.97291,4
c_312224974,1888426.0000,2257024.40197,4
c_312947543,542058.0000,1977095.47814,4
c_312953572,527345.0000,1846823.74591,4
c_313537150,1611785.0000,1844975.98405,4
c_313920006,804245.0000,1947560.96063,4
c_313951333,1035663.0000,1965585.23017,4
c_31630312,1393196.0000,2299510.32532,4
c_317339492,682057.0000,1996804.71979,4
c_318775276,785097.0000,1121806.78774,4
c_327072822,599738.0000,1763421.53794,4
c_327168432,851128.0000,1901738.09041,4
c_327297232,864131.0000,958463.151826,4
c_328120747,2494001.0000,1864489.73422,4
c_330499966,1012664.0000,1378688.26889,4
c_33198689,613154.0000,1944908.35453,4
c_333758826,1381127.0000,1920664.83362,4
c_335735060,747420.0000,1881733.51563,4
c_336983203,1008019.0000,2228497.75247,4
c_337854299,1709308.0000,1712985.3723,4
c_343501813,539819.0000,1125933.74883,4
c_344293557,885337.0000,1878312.9261,4
c_345753341,617855.0000,1792460.23011,4
c_346181860,1515144.0000,1911984.08885,4
c_352224008,353971.0000,2001400.25815,4
c_352415567,1402906.0000,2198207.26484,4
c_353397724,690137.0000,2159607.6027,4
c_354038814,1035164.0000,2144657.09747,4
c_354855594,1373884.0000,2065986.00925,4
c_355591291,628628.0000,1922757.9638,4
c_356639618,764544.0000,1900441.03603,4
c_3575600,771104.0000,2105919.09596,4
c_362083369,1680547.0000,1999662.96067,4
c_362437843,959083.0000,2176506.48271,4
c_362543186,2418448.0000,1965585.23017,4
c_363517005,1298642.0000,2016310.55381,4
c_364421559,964605.0000,2363116.97456,4
c_365169523,1190584.0000,2034739.91904,4
c_368167256,1282424.0000,1989664.41636,4
c_368291286,2248923.0000,2060260.88554,4
c_368467703,1016331.0000,1967767.88416,4
c_371118023,472130.0000,1751415.61919,4
c_372771478,1011535.0000,1892382.11974,4
c_374119345,1465677.0000,2096668.46252,4
c_375157461,953736.0000,1952776.21792,4
c_376682366,1283450.0000,1750481.45011,4
c_377014556,1322695.0000,2328247.36479,4
c_377946876,1474931.0000,1571011.03809,4
c_379321877,1271055.0000,1947127.90937,4
c_379851390,857487.0000,2028227.45355,4
c_381274116,856313.0000,1893057.92289,4
c_381339861,773618.0000,1947560.96063,4
c_381999736,337045.0000,1937504.90183,4
c_389831964,1933358.0000,1875262.54218,4
c_390034556,625876.0000,1887179.44192,4
c_39161984,599404.0000,2130712.42798,4
c_392342439,1198699.0000,1081874.76027,4
c_392537069,1803814.0000,2247129.91768,4
c_392859662,338458.0000,2656599.22669,4
c_393028659,611148.0000,2229142.79728,4
c_396092392,1035974.0000,1918441.45353,4
c_397038537,1474856.0000,1939130.56811,4
c_398276501,590886.0000,1954934.67499,4
c_398311287,1626587.0000,2049608.72265,4
c_399569642,1557092.0000,2158855.02998,4
c_40026814,1118911.0000,2016310.55381,4
c_402090966,1169871.0000,2086268.4288,4
c_402938046,2302005.0000,1181863.15993,4
c_403630678,1043893.0000,1890235.50332,4
c_405637316,673909.0000,1874841.9634,4
c_409698808,588747.0000,1978671.84432,4
c_413158301,938492.0000,2168144.80964,4
c_416216061,1572711.0000,2436821.03856,4
c_416633628,1220811.0000,1933916.56679,4
c_417332815,603338.0000,1902158.66918,4
c_418638674,692465.0000,1938171.58789,4
c_420214466,1388252.0000,1957454.80067,4
c_42038461,1121376.0000,1236155.47077,4
c_420528716,945193.0000,2083669.56057,4
c_420599570,1653459.0000,2065986.00925,4
c_421485165,694965.0000,2276794.088,4
c_423078189,763542.0000,2083693.16655,4
c_424363323,590308.0000,2248615.23482,4
c_425876981,620391.0000,1989664.41636,4
c_431263829,1027939.0000,1992813.10688,4
c_432789106,755247.0000,2273539.09851,4
c_434982465,677657.0000,1861846.2528,4
c_435186946,92447.0000,1922757.9638,4
c_438042117,1128570.0000,2092492.0853,4
c_438352016,1997605.0000,2030884.16182,4
c_438616024,340484.0000,1929216.43161,4
c_439060282,1382442.0000,2281616.70705,4
c_440790291,169801.0000,1822083.68705,4
c_44239326,2225609.0000,2016310.55381,4
c_444199448,1298099.0000,1233920.73965,4
c_444247314,1197751.0000,2112435.50936,4
c_44827837,1202254.0000,2154026.69066,4
c_449256078,1823225.0000,2170402.77223,4
c_453833865,1474173.0000,2396840.08956,4
c_453987424,684647.0000,1345882.49578,4
c_455057107,457375.0000,1930496.37278,4
c_455173433,605846.0000,1906931.20556,4
c_457947056,1554002.0000,1093020.53782,4
c_458048315,771066.0000,2264593.47099,4
c_458098005,1356969.0000,2024893.98427,4
c_458227713,1711592.0000,2083094.11435,4
c_45900350,1614994.0000,1908846.63285,4
c_460362418,1799272.0000,1995334.71669,4
c_461975173,73361.0000,1840192.79364,4
c_462882090,678794.0000,1887179.44192,4
c_463617637,782457.0000,1814529.3763,4
c_465190175,664504.0000,1630609.30687,4
c_465777883,250978.0000,1875262.54218,4
c_465876085,581141.0000,1917243.1059,4
c_471347316,1388850.0000,2146634.99661,4
c_471904357,701199.0000,1178320.22946,4
c_472844290,2159786.0000,1548860.94406,4
c_47358462,860822.0000,1914465.35278,4
c_473947723,2068662.0000,2261107.16112,4
c_477170224,1513475.0000,2053745.80728,4
c_478366268,733756.0000,1923375.69743,4
c_478367813,746512.0000,1967214.73563,4
c_48166613,417731.0000,1881733.51563,4
c_482770834,604891.0000,1875262.54218,4
c_48361308,589160.0000,1908846.63285,4
c_483931042,925979.0000,1908560.71103,4
c_486324246,1010021.0000,2042696.54826,4
c_48850720,413540.0000,1772102.1142,4
c_489358039,1137641.0000,1860352.24652,4
c_492021644,1116150.0000,1859854.62724,4
c_497490559,609835.0000,1860352.24652,4
c_499448595,779449.0000,2087618.29412,4
c_506199022,5463.0000,2045581.7198,4
c_507436089,1032992.0000,2012066.58633,4
c_507755204,1483135.0000,2239321.41368,4
c_511603944,199818.0000,1969929.4855,4
c_51430642,958932.0000,1658286.21005,4
c_515101580,674247.0000,1908846.63285,4
c_515232769,193463.0000,1860352.24652,4
c_516260428,1269596.0000,2255044.23427,4
c_516500707,741.0000,2061712.84525,4
c_518595534,1306565.0000,2148581.7912,4
c_520819518,481914.0000,1969125.61341,4
c_521806599,1893668.0000,2061712.84525,4
c_522530819,596732.0000,1900010.59631,4
c_525459142,1097062.0000,1917746.43434,4
c_527482957,779177.0000,1868252.69871,4
c_528121029,1559726.0000,2120156.40082,4
c_531296723,958137.0000,1993689.09182,4
c_533206267,552215.0000,1771126.68136,4
c_53352885,695107.0000,1929354.24777,4
c_535108628,1104175.0000,1707527.92936,4
c_538245491,600574.0000,2208052.36995,4
c_539113630,257963.0000,2036909.84843,4
c_540669440,692273.0000,2029317.36804,4
c_541270963,1100682.0000,1177872.5283,4
c_542945180,1293738.0000,1751415.61919,4
c_544522022,1466516.0000,1833831.88959,4
c_545310813,695582.0000,1945833.46653,4
c_545474396,615964.0000,1918914.08154,4
c_546567068,1563171.0000,1965585.23017,4
c_548136507,1054084.0000,1217052.51973,4
c_548417596,1985417.0000,2140560.8752,4
c_550501028,426990.0000,1904530.6605,4
c_550590684,1310660.0000,2001400.25815,4
c_552268672,789372.0000,2028227.45355,4
c_555276992,1287441.0000,2054206.79622,4
c_557390310,785235.0000,1933916.56679,4
c_560407870,1090014.0000,2104103.31932,4
c_560750680,82820.0000,1911275.46089,4
c_562058851,754329.0000,998878.424115,4
c_563521504,1557218.0000,2020858.58379,4
c_563590726,1203324.0000,1878312.9261,4
c_564404935,695831.0000,1900084.69134,4
c_564882176,1110062.0000,1875262.54218,4
c_566145527,1472068.0000,1960551.68953,4
c_566347979,2379226.0000,1944380.52674,4
c_567402421,2323237.0000,2061712.84525,4
c_568941744,2147571.0000,1116495.56025,4
c_573409679,849153.0000,2110605.52426,4
c_574810235,1265810.0000,1991085.61279,4
c_576025779,829791.0000,2013636.00229,4
c_576195649,684638.0000,1945833.46653,4
c_576893560,280528.0000,1920664.83362,4
c_578480581,670252.0000,2260008.38178,4
c_578567461,1124589.0000,2230422.55624,4
c_579275809,1226172.0000,1967799.73632,4
c_579939266,351404.0000,1853283.37259,4
c_581256241,604906.0000,2064344.57644,4
c_581457283,1192513.0000,1949716.46965,4
c_581494514,1282329.0000,2061712.84525,4
c_58295777,512176.0000,1908846.63285,4
c_584717195,1542250.0000,1952382.30127,4
c_585037499,1727695.0000,2008718.07342,4
c_586877291,1442666.0000,2029295.17256,4
c_587185431,585061.0000,1292577.02976,4
c_588418009,1903261.0000,2130712.42798,4
c_593504885,5025.0000,2083669.56057,4
c_595113390,1216707.0000,1936966.95071,4
c_595363130,886836.0000,2025406.6238,4
c_596261331,1174180.0000,2006702.82673,4
c_596749181,1096383.0000,1917746.43434,4
c_598655970,413966.0000,1927439.86937,4
c_59876773,2063999.0000,1988222.48977,4
c_599426245,780202.0000,1926447.25424,4
c_600084950,1244835.0000,2030298.27464,4
c_601286059,612850.0000,2032357.92359,4
c_602036798,429668.0000,2016560.54336,4
c_605367983,1108326.0000,1231847.75456,4
c_60615076,1384911.0000,1947560.96063,4
c_606265893,1377095.0000,2104549.25652,4
c_606748316,1283021.0000,1983859.13997,4
c_6091391,1199126.0000,1896011.60826,4
c_611092804,1041637.0000,1918441.45353,4
c_61237928,1036596.0000,2072090.40308,4
c_613322431,765236.0000,1881733.51563,4
c_614870883,963536.0000,2162124.51615,4
c_616544005,528458.0000,1918441.45353,4
c_61677455,174675.0000,1997832.44744,4
c_617441643,736314.0000,2084616.62031,4
c_619397340,1616262.0000,1965916.97988,4
c_619754126,1038048.0000,2081025.69233,4
c_621575411,601092.0000,2082241.20683,4
c_621694962,1958352.0000,2009121.31691,4
c_622417263,2159579.0000,1982219.09696,4
c_622941435,610964.0000,1920664.83362,4
c_623063857,1690157.0000,1433053.24706,4
c_628662805,1555.0000,2028227.45355,4
c_630653306,602932.0000,2046652.4044,4
c_630861561,265302.0000,1955263.16929,4
c_631823084,964605.0000,1906931.20556,4
c_633119231,703846.0000,1860352.24652,4
c_634953014,1030339.0000,1921673.93196,4
c_635576510,2485899.0000,1960760.55052,4
c_639055240,518274.0000,1721094.05986,4
c_63932076,695343.0000,1905209.0531,4
c_639333261,349243.0000,2028227.45355,4
c_641457453,2336800.0000,1797699.95925,4
c_643794221,549071.0000,1883234.90193,4
c_647413273,115047.0000,1920664.83362,4
c_650411814,1119201.0000,2072874.12549,4
c_650870312,1061263.0000,2025387.44813,4
c_651776694,2318233.0000,1957129.9358,4
c_652956366,796665.0000,1887179.44192,4
c_656520046,421510.0000,1897171.06048,4
c_658429775,497669.0000,2161462.86319,4
c_660161855,1110983.0000,1954515.86141,4
c_661022130,611220.0000,1988887.83341,4
c_661165121,2135541.0000,1799376.25017,4
c_662049888,933800.0000,1929532.99954,4
c_662867324,156825.0000,2538051.14835,4
c_663320149,1016489.0000,2076426.58764,4
c_665402126,1191240.0000,1134782.96522,4
c_666250035,2439415.0000,2076927.12916,4
c_667929164,1392653.0000,1887179.44192,4
c_669667104,1045445.0000,1447381.21587,4
c_671264692,1485112.0000,1977095.47814,4
c_672929604,1383390.0000,2089838.43538,4
c_673399253,1533296.0000,2303765.60659,4
c_676078634,2224889.0000,2014997.62721,4
c_676837330,863892.0000,2106554.08751,4
c_677134216,686174.0000,1943935.09646,4
c_679736570,874404.0000,1920664.83362,4
c_681016501,1188346.0000,651500.540529,4
c_681692432,1135782.0000,1906931.20556,4
c_682347878,699857.0000,926340.391225,4
c_686928215,1759988.0000,2016310.55381,4
c_693955071,2249981.0000,1906931.20556,4
c_694226567,355800.0000,1950634.72494,4
c_69508445,776148.0000,1390674.4872,4
c_695190318,870968.0000,2297205.00272,4
c_695714980,385.0000,2159607.6027,4
c_697031349,1384707.0000,1167210.24812,4
c_69886194,1009146.0000,1908629.64263,4
c_699979563,932652.0000,2029295.17256,4
c_700409130,2186577.0000,1975074.89075,4
c_701552965,684337.0000,1946783.81601,4
c_704311443,779614.0000,1959114.65225,4
c_704902711,431000.0000,2035649.65886,4
c_706201656,527605.0000,1941562.65237,4
c_706607240,1127014.0000,1935182.91135,4
c_712514512,954744.0000,1858025.06411,4
c_712864514,82075.0000,1742092.12578,4
c_716501244,1123341.0000,1949683.25133,4
c_717400110,1264583.0000,1951109.31759,4
c_719982445,1196836.0000,2195181.24192,4
c_722365864,598986.0000,2363584.9959,4
c_722965319,1652145.0000,2063050.46501,4
c_725733853,522871.0000,2019360.93773,4
c_726080078,603405.0000,1776969.33605,4
c_726154989,1542979.0000,1932500.51978,4
c_727748450,1233895.0000,1066309.35619,4
c_729207835,867645.0000,1920664.83362,4
c_72928711,1014840.0000,2077563.64899,4
c_729468313,937184.0000,2024339.38075,4
c_731053814,240341.0000,1914465.35278,4
c_732428362,744334.0000,1983859.13997,4
c_735610980,1527728.0000,1975956.61638,4
c_737232376,1701601.0000,2106964.9915,4
c_738276182,1735492.0000,2017447.62793,4
c_740320002,682547.0000,1850222.48942,4
c_74095387,845064.0000,1949129.42098,4
c_743474553,341240.0000,2012829.13279,4
c_74441301,671469.0000,1939652.8637,4
c_746588446,1100771.0000,1293892.71169,4
c_748726008,1123519.0000,1918441.45353,4
c_750872976,178627.0000,1966413.39125,4
c_751588709,898688.0000,1881632.15309,4
c_751880402,1229815.0000,2028227.45355,4
c_752373732,624166.0000,1950634.72494,4
c_753117730,352144.0000,1962144.97291,4
c_757456984,576784.0000,1917746.43434,4
c_759241232,877009.0000,1927445.98886,4
c_759433129,1271544.0000,2448274.98726,4
c_762323305,2397116.0000,1255896.16718,4
c_763928658,1026183.0000,1906931.20556,4
c_765444982,8936.0000,2024513.41091,4
c_76908735,614026.0000,2077893.33752,4
c_769674466,1771777.0000,1341056.57745,4
c_770018911,1300330.0000,1965859.38631,4
c_774171312,550721.0000,1956971.46729,4
c_775647630,691812.0000,2048318.44096,4
c_776525776,2069089.0000,1977095.47814,4
c_777232558,841202.0000,2009442.00808,4
c_780118274,546998.0000,1930688.2755,4
c_78080859,1210708.0000,2060260.88554,4
c_781897426,1103673.0000,924077.181634,4
c_782627639,443507.0000,1868504.70106,4
c_783880582,767827.0000,1949637.32456,4
c_785116695,1204285.0000,1949743.94797,4
c_787705956,697950.0000,2019360.93773,4
c_788455374,1444610.0000,2106964.9915,4
c_788915158,1233818.0000,1977095.47814,4
c_788925867,1224587.0000,1955263.16929,4
c_793376272,2087388.0000,1887179.44192,4
c_795434722,1129841.0000,1929672.59931,4
c_795526517,1225317.0000,1875262.54218,4
c_796051396,1986537.0000,2027292.76584,4
c_79681847,2258703.0000,2189848.15691,4
c_798973991,771730.0000,2130712.42798,4
c_799038872,104139.0000,1880422.09477,4
c_799781255,337997.0000,1833324.94677,4
c_800393339,1301895.0000,2048318.44096,4
c_802643457,339024.0000,2043188.5392,4
c_8039711,783449.0000,2036909.84843,4
c_804817365,1111240.0000,1875262.54218,4
c_805397283,654890.0000,2068487.88099,4
c_806234153,504467.0000,2013173.40466,4
c_806720781,849490.0000,2009442.00808,4
c_807384853,1023452.0000,1881733.51563,4
c_807788459,998886.0000,1947290.82684,4
c_808281760,843178.0000,2277532.62118,4
c_80850284,1294119.0000,2024571.00448,4
c_810348628,940846.0000,1906931.20556,4
c_81121528,768356.0000,1921181.13404,4
c_812842800,1794753.0000,1937715.77707,4
c_81400760,1039415.0000,2128701.89451,4
c_816734015,1400649.0000,2001400.25815,4
c_817327339,750246.0000,2028550.83639,4
c_81830972,739950.0000,2095279.22942,4
c_820279576,612639.0000,1986485.63085,4
c_822441404,165047.0000,2028227.45355,4
c_823681174,858513.0000,1906931.20556,4
c_823830081,1454558.0000,2159607.6027,4
c_826791651,1122589.0000,1907373.92648,4
c_82743664,508099.0000,1101330.8182,4
c_828007234,1089363.0000,2058291.11753,4
c_830859051,515967.0000,2100953.5781,4
c_83093719,1291055.0000,2155769.68758,4
c_834541803,1360342.0000,1586556.20929,4
c_834709723,629764.0000,2214068.02144,4
c_836643620,43686.0000,1956963.01297,4
c_841240578,1801853.0000,1705592.74897,4
c_843181095,429071.0000,1895115.69338,4
c_844394684,1128930.0000,1860352.24652,4
c_845413592,943812.0000,2081123.63682,4
c_847278478,947266.0000,1922757.9638,4
c_84921509,856627.0000,2072233.44782,4
c_852820937,532408.0000,1278178.23597,4
c_854280555,956536.0000,1933495.98801,4
c_859455921,686329.0000,1945833.46653,4
c_861681242,326491.0000,1992658.21184,4
c_863065095,1225709.0000,1969100.45943,4
c_86314749,84337.0000,2026057.52416,4
c_863470764,356587.0000,2016310.55381,4
c_86380851,673099.0000,2066038.55879,4
c_864148389,1787158.0000,2042696.54826,4
c_864228968,1535149.0000,2159021.20389,4
c_864621005,1919992.0000,1962144.97291,4
c_865571965,859396.0000,2022416.58804,4
c_867437609,332515.0000,2040052.89787,4
c_875812233,1253262.0000,966736.809032,4
c_876478835,697966.0000,1906931.20556,4
c_881471119,711431.0000,2019360.93773,4
c_88372811,1027105.0000,2196583.2524,4
c_884271564,1803292.0000,2027779.63802,4
c_884534601,1128852.0000,2164177.88381,4
c_888343256,853399.0000,1146893.22983,4
c_888438560,601505.0000,1902158.66918,4
c_890075702,1293413.0000,1725449.69695,4
c_89083515,680497.0000,1933916.56679,4
c_892444494,1250188.0000,2050122.89079,4
c_894842968,609914.0000,1716762.88932,4
c_896367681,353129.0000,1513859.28922,4
c_896441766,16437.0000,1839359.50794,4
c_898181445,589030.0000,2166311.78526,4
c_901390369,604354.0000,1906931.20556,4
c_901633533,751029.0000,630607.087848,4
c_903761516,1264696.0000,2000825.96249,4
c_904462466,745818.0000,2029258.16607,4
c_906296960,2183108.0000,2334302.09297,4
c_907136885,1911360.0000,2189234.34305,4
c_907768926,1018934.0000,1850038.96658,4
c_910353899,1759854.0000,2312318.49093,4
c_914591581,200893.0000,2040261.71904,4
c_91776621,1030380.0000,2083089.14905,4
c_917933158,843429.0000,1645589.62279,4
c_92009906,1188827.0000,1370571.33469,4
c_920250519,1458752.0000,1876935.09358,4
c_921271215,684050.0000,1820174.91836,4
c_923583802,632062.0000,2257024.40197,4
c_92624898,1298290.0000,1798554.94203,4
c_927305192,768390.0000,1754289.31442,4
c_927374141,876014.0000,2082750.63196,4
c_927699599,767198.0000,1811004.56727,4
c_928264457,1114955.0000,1882482.49971,4
c_928850755,272693.0000,1783855.1478,4
c_930473495,1529927.0000,1881733.51563,4
c_933312827,1112998.0000,1932500.51978,4
c_933475652,776271.0000,1141436.29618,4
c_935010621,1354264.0000,2241660.48,4
c_935224559,779197.0000,2199222.72003,4
c_936392619,1188704.0000,2052125.62562,4
c_937270089,856256.0000,1754591.1387,4
c_939229827,1195201.0000,1994691.43064,4
c_940705047,1450874.0000,1965585.23017,4
c_942057035,1499288.0000,1872054.02191,4
c_942436331,1824784.0000,1169906.84437,4
c_942579594,147505.0000,1902636.87254,4
c_944154674,1399473.0000,1965585.23017,4
c_944859420,672299.0000,2152053.67822,4
c_946565789,1463785.0000,1816438.0445,4
c_952025553,762044.0000,2139092.224,4
c_95249419,449263.0000,1918441.45353,4
c_95477936,640261.0000,2074499.58152,4
c_958218647,533241.0000,1979318.85823,4
c_959028510,1863457.0000,2293130.28222,4
c_963957540,1096428.0000,1555612.34901,4
c_964290361,882761.0000,2380804.34619,4
c_966129944,630303.0000,2045350.58988,4
c_96732613,2309902.0000,2016310.55381,4
c_967486882,1320363.0000,2118043.64588,4
c_970357595,2315606.0000,2055945.70041,4
c_971906635,535291.0000,2028227.45355,4
c_972388617,1781377.0000,1748170.74914,4
c_972636630,582960.0000,1908846.63285,4
c_975946794,961179.0000,1178978.14994,4
c_978274104,1287827.0000,1763419.91143,4
c_978279321,1892241.0000,2342210.74042,4
c_978512250,954845.0000,2360274.41621,4
c_979102055,600450.0000,1911275.46089,4
c_979185640,2150377.0000,2356681.88874,4
c_988147224,508687.0000,1936966.95071,4
c_991116281,669674.0000,2061453.46959,4
c_992653953,1419598.0000,2036909.84843,4
c_993705404,517415.0000,2130712.42798,4
c_994315361,506571.0000,1911275.46089,4
c_996050409,1739894.0000,1919006.27113,4
c_997398855,605013.0000,1856959.55474,4
c_997711293,1111090.0000,2128180.4171,4
c_998522150,1172034.0000,1857022.08751,4
c_1003291296,2652052.0000,1874841.9634,4
c_1007601292,1825251.0000,2016310.55381,4
c_1008012118,2638711.0000,1945998.82629,4
c_101285063,2813804.0000,2235750.93557,4
c_1015413412,2658622.0000,1870098.89361,4
c_1015843971,2642714.0000,2083094.11435,4
c_1016792765,2672270.0000,2081025.69233,4
c_1018276550,2652163.0000,2146793.40548,4
c_1018583202,2645611.0000,1917746.43434,4
c_1020019812,2676976.0000,2143993.58757,4
c_1023606733,2635844.0000,1996439.4521,4
c_1024372028,2644119.0000,1885295.30665,4
c_1024774116,2807680.0000,2107086.79259,4
c_1025457860,2656873.0000,1875262.54218,4
c_1026777184,2643269.0000,1908560.71103,4
c_1027859705,3010539.0000,1920664.83362,4
c_1029674102,2669937.0000,1859785.14679,4
c_1031388577,2995260.0000,1901738.09041,4
c_1031465496,2653398.0000,2009442.00808,4
c_1031467191,2663711.0000,1811728.20629,4
c_1033574302,2997600.0000,2568799.5885,4
c_1034172997,3090698.0000,1965585.23017,4
c_1037467898,2670690.0000,2257488.12964,4
c_1038302868,2660851.0000,1887179.44192,4
c_1038389815,2656946.0000,2077496.25722,4
c_1038835670,2641038.0000,2027779.63802,4
c_1038953283,2644820.0000,2038828.89704,4
c_1039841723,2843713.0000,2263937.31005,4
c_1042808029,2671499.0000,1861578.99061,4
c_1042909603,2667795.0000,1916153.02417,4
c_10431674,2650767.0000,1549323.32677,4
c_104317572,2665657.0000,1855585.18299,4
c_104406636,2658865.0000,1895861.8368,4
c_1044554836,2637800.0000,2055093.47671,4
c_1044858457,2635831.0000,1925781.30687,4
c_104922918,2661368.0000,1962144.97291,4
c_1049772483,2660814.0000,2331266.69981,4
c_1050646177,2669825.0000,1940289.3442,4
c_1053489256,2665845.0000,1933916.56679,4
c_105434976,2675999.0000,1972230.13721,4
c_1054392347,2655439.0000,1948263.41998,4
c_1054644292,2636260.0000,1909272.34997,4
c_1055536343,4273602.0000,2025962.5957,4
c_1057881509,2666340.0000,2099253.46337,4
c_1065401414,2666530.0000,2431665.27917,4
c_1066050010,2640098.0000,1767719.1255,4
c_1069486579,2649448.0000,2074225.0517,4
c_1069511528,2653462.0000,2146615.82094,4
c_107048111,2768912.0000,2239321.41368,4
c_1071392906,2648987.0000,2120088.66699,4
c_1072302976,2664906.0000,1870332.78066,4
c_1076959874,2641708.0000,2152093.69709,4
c_1077139293,2665292.0000,1878312.9261,4
c_1080763304,2639182.0000,2059798.68342,4
c_1081966829,2650954.0000,1868219.56638,4
c_1082816707,2663163.0000,1918441.45353,4
c_1083885618,2663797.0000,2028227.45355,4
c_1084469664,2653032.0000,1874841.9634,4
c_1085916302,2651610.0000,2022416.58804,4
c_1087895834,2675810.0000,1945833.46653,4
c_1088706419,2668998.0000,1911275.46089,4
c_1090618586,2644861.0000,1806902.78457,4
c_1096401729,2640573.0000,1974157.48702,4
c_109718783,2662519.0000,2016310.55381,4
c_1097388913,2633096.0000,2025962.5957,4
c_1097699720,2667388.0000,2123483.36987,4
c_1098498254,2668282.0000,1909831.60145,4
c_1099493178,2672123.0000,1920664.83362,4
c_1099777932,2649120.0000,1775395.34512,4
c_1102148836,2648422.0000,1905604.39278,4
c_1102289179,2665965.0000,2065986.00925,4
c_1102933096,2670018.0000,2028227.45355,4
c_110355063,2642475.0000,1917243.1059,4
c_1103643884,2679426.0000,2187653.18038,4
c_1103698005,2346093.0000,1977095.47814,4
c_1104110439,2844916.0000,2101439.24166,4
c_1104349279,2741673.0000,2020149.84501,4
c_1104784494,2641076.0000,2054189.58994,4
c_1106610804,2648425.0000,1762678.92817,4
c_1107513596,2669034.0000,2012066.58633,4
c_1107950925,2648485.0000,2144942.52921,4
c_1107974200,2824543.0000,2294573.11191,4
c_1109722425,2671011.0000,1985152.60691,4
c_1115275695,2640571.0000,1917746.43434,4
c_1116878017,2650999.0000,1949129.42098,4
c_1118317851,3957547.0000,1967214.73563,4
c_1120624192,2675699.0000,1947560.96063,4
c_1122854866,2647779.0000,2159607.6027,4
c_1125299308,3875585.0000,2144743.2083,4
c_1130795851,2663746.0000,2097864.00857,4
c_1131812437,2663120.0000,1932541.30341,4
c_1131974200,2635533.0000,2013173.40466,4
c_1132898010,2671249.0000,1919006.27113,4
c_1133826059,2841692.0000,2092916.05822,4
c_1135919263,2670580.0000,2062534.28826,4
c_1136138244,2668651.0000,2123981.05416,4
c_1136782466,2650806.0000,1874841.9634,4
c_1136942310,3418507.0000,2376545.34411,4
c_1137992645,2613033.0000,1989696.41606,4
c_1138343850,2649253.0000,2192078.58806,4
c_1140505774,2666945.0000,2027887.83129,4
c_1140934167,2675713.0000,2026750.62904,4
c_1141800606,2677045.0000,2045924.07375,4
c_1142291922,2660246.0000,1749599.23037,4
c_1145195394,2675085.0000,2014006.81914,4
c_11454632,2673484.0000,1965585.23017,4
c_1146017257,2671081.0000,2019360.93773,4
c_114677449,2674639.0000,2049955.96472,4
c_1148505526,2668336.0000,2102964.52542,4
c_1149545371,2653584.0000,1953648.64584,4
c_1149826505,2665988.0000,1887179.44192,4
c_1149882287,2677646.0000,1918441.45353,4
c_115387399,2671046.0000,2016310.55381,4
c_1156056055,2673455.0000,1920664.83362,4
c_1157095713,3097855.0000,1981469.84557,4
c_1157307010,2865547.0000,1965585.23017,4
c_1160019646,2661800.0000,2251473.81443,4
c_1160309805,2648737.0000,2100953.5781,4
c_1162568399,2658472.0000,1895861.8368,4
c_1165348053,2651140.0000,2103056.2189,4
c_1165438159,2640471.0000,2069699.71007,4
c_1165780533,2672254.0000,1922757.9638,4
c_116887817,2674297.0000,2017447.62793,4
c_1171197563,2649472.0000,2001875.23947,4
c_1173289988,2671542.0000,1947560.96063,4
c_1174114825,2652809.0000,1949129.42098,4
c_1176104412,2654972.0000,2111412.10044,4
c_117660615,4296063.0000,2063816.07986,4
c_11773925,2657744.0000,2130712.42798,4
c_118076535,2662673.0000,1955263.16929,4
c_1180779910,2650682.0000,1914465.35278,4
